street,transport_class,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,active_countlines
Tinakori Rd,E-scooter,2026-04-11,0,6,120,true,2,1
Tinakori Rd,E-scooter,2026-04-11,3,6,123,true,1,1
Tinakori Rd,E-scooter,2026-04-11,9,6,129,true,1,2
Tinakori Rd,E-scooter,2026-04-11,10,6,130,true,0,1
Tinakori Rd,E-scooter,2026-04-11,11,6,131,true,2,2
Tinakori Rd,E-scooter,2026-04-11,12,6,132,true,1,1
Tinakori Rd,E-scooter,2026-04-11,13,6,133,true,2,2
Tinakori Rd,E-scooter,2026-04-11,14,6,134,true,3,2
Tinakori Rd,E-scooter,2026-04-11,15,6,135,true,0,1
Tinakori Rd,E-scooter,2026-04-11,16,6,136,true,3,2
Tinakori Rd,E-scooter,2026-04-11,17,6,137,true,1,1
Tinakori Rd,E-scooter,2026-04-11,18,6,138,true,6,2
Tinakori Rd,E-scooter,2026-04-11,20,6,140,true,1,1
Tinakori Rd,E-scooter,2026-04-12,0,7,144,true,1,1
Tinakori Rd,E-scooter,2026-04-12,8,7,152,true,1,1
Tinakori Rd,E-scooter,2026-04-12,12,7,156,true,2,1
Tinakori Rd,E-scooter,2026-04-12,13,7,157,true,1,1
Tinakori Rd,E-scooter,2026-04-13,5,1,5,false,1,1
Tinakori Rd,E-scooter,2026-04-13,8,1,8,false,1,1
Tinakori Rd,E-scooter,2026-04-13,10,1,10,false,1,1
Tinakori Rd,E-scooter,2026-04-13,11,1,11,false,2,1
Tinakori Rd,E-scooter,2026-04-13,12,1,12,false,0,1
Tinakori Rd,E-scooter,2026-04-13,13,1,13,false,1,1
Tinakori Rd,E-scooter,2026-04-13,14,1,14,false,1,1
Tinakori Rd,E-scooter,2026-04-13,15,1,15,false,1,1
Tinakori Rd,E-scooter,2026-04-13,16,1,16,false,4,2
Tinakori Rd,E-scooter,2026-04-13,18,1,18,false,1,1
Tinakori Rd,E-scooter,2026-04-13,21,1,21,false,1,1
Tinakori Rd,E-scooter,2026-04-14,5,2,29,false,1,1
Tinakori Rd,E-scooter,2026-04-14,9,2,33,false,1,1
Tinakori Rd,E-scooter,2026-04-14,10,2,34,false,1,1
Tinakori Rd,E-scooter,2026-04-14,14,2,38,false,1,1
Tinakori Rd,E-scooter,2026-04-14,15,2,39,false,2,1
Tinakori Rd,E-scooter,2026-04-14,18,2,42,false,1,1
Tinakori Rd,E-scooter,2026-04-14,21,2,45,false,2,1
Tinakori Rd,E-scooter,2026-04-14,22,2,46,false,1,1
Tinakori Rd,E-scooter,2026-04-15,2,3,50,false,1,1
Tinakori Rd,E-scooter,2026-04-15,5,3,53,false,1,1
Tinakori Rd,E-scooter,2026-04-15,7,3,55,false,2,2
Tinakori Rd,E-scooter,2026-04-15,12,3,60,false,4,2
Tinakori Rd,E-scooter,2026-04-15,15,3,63,false,2,1
Tinakori Rd,E-scooter,2026-04-15,16,3,64,false,1,1
Tinakori Rd,E-scooter,2026-04-15,17,3,65,false,1,1
Tinakori Rd,E-scooter,2026-04-15,22,3,70,false,1,1
Tinakori Rd,E-scooter,2026-04-16,9,4,81,false,0,1
Tinakori Rd,E-scooter,2026-04-16,11,4,83,false,1,1
Tinakori Rd,E-scooter,2026-04-16,13,4,85,false,1,1
Tinakori Rd,E-scooter,2026-04-16,15,4,87,false,1,1
Tinakori Rd,E-scooter,2026-04-16,17,4,89,false,2,2
Tinakori Rd,E-scooter,2026-04-16,18,4,90,false,1,1
Tinakori Rd,E-scooter,2026-04-17,9,5,105,false,3,2
Tinakori Rd,E-scooter,2026-04-17,12,5,108,false,2,2
Tinakori Rd,E-scooter,2026-04-17,15,5,111,false,2,2
Tinakori Rd,E-scooter,2026-04-17,16,5,112,false,1,2
Tinakori Rd,E-scooter,2026-04-17,17,5,113,false,1,1
Tinakori Rd,E-scooter,2026-04-17,20,5,116,false,2,2
Tinakori Rd,E-scooter,2026-04-17,22,5,118,false,1,1
Tinakori Rd,E-scooter,2026-04-18,8,6,128,true,0,1
Tinakori Rd,E-scooter,2026-04-18,13,6,133,true,0,1
Tinakori Rd,E-scooter,2026-04-18,21,6,141,true,1,1
Tinakori Rd,E-scooter,2026-04-19,15,7,159,true,1,1
Tinakori Rd,E-scooter,2026-04-19,16,7,160,true,1,1
Tinakori Rd,E-scooter,2026-04-19,21,7,165,true,1,1
Tinakori Rd,E-scooter,2026-04-20,8,1,8,false,1,1
Tinakori Rd,E-scooter,2026-04-20,11,1,11,false,1,1
Tinakori Rd,E-scooter,2026-04-20,14,1,14,false,1,1
Tinakori Rd,E-scooter,2026-04-21,7,2,31,false,1,1
Tinakori Rd,E-scooter,2026-04-21,15,2,39,false,2,1
Tinakori Rd,E-scooter,2026-04-21,17,2,41,false,1,1
Tinakori Rd,E-scooter,2026-04-21,21,2,45,false,1,1
Tinakori Rd,E-scooter,2026-04-22,8,3,56,false,1,1
Tinakori Rd,E-scooter,2026-04-22,12,3,60,false,1,1
Tinakori Rd,E-scooter,2026-04-22,15,3,63,false,2,2
Tinakori Rd,E-scooter,2026-04-22,16,3,64,false,3,2
Tinakori Rd,E-scooter,2026-04-22,21,3,69,false,1,1
Tinakori Rd,E-scooter,2026-04-22,22,3,70,false,1,1
Tinakori Rd,E-scooter,2026-04-23,7,4,79,false,0,1
Tinakori Rd,E-scooter,2026-04-23,8,4,80,false,1,1
Tinakori Rd,E-scooter,2026-04-23,13,4,85,false,1,1
Tinakori Rd,E-scooter,2026-04-23,15,4,87,false,2,2
Tinakori Rd,E-scooter,2026-04-23,16,4,88,false,1,1
Tinakori Rd,E-scooter,2026-04-23,17,4,89,false,2,2
Tinakori Rd,E-scooter,2026-04-23,18,4,90,false,1,1
Tinakori Rd,E-scooter,2026-04-23,19,4,91,false,1,1
Tinakori Rd,E-scooter,2026-04-24,7,5,103,false,0,1
Tinakori Rd,E-scooter,2026-04-24,11,5,107,false,2,2
Tinakori Rd,E-scooter,2026-04-24,13,5,109,false,1,1
Tinakori Rd,E-scooter,2026-04-24,15,5,111,false,1,1
Tinakori Rd,E-scooter,2026-04-24,16,5,112,false,2,1
Tinakori Rd,E-scooter,2026-04-24,21,5,117,false,1,1
Tinakori Rd,E-scooter,2026-04-24,22,5,118,false,1,1
Tinakori Rd,E-scooter,2026-04-25,9,6,129,true,1,1
Tinakori Rd,E-scooter,2026-04-25,10,6,130,true,2,2
Tinakori Rd,E-scooter,2026-04-25,11,6,131,true,2,1
Tinakori Rd,E-scooter,2026-04-25,12,6,132,true,2,2
Tinakori Rd,E-scooter,2026-04-25,13,6,133,true,1,1
Tinakori Rd,E-scooter,2026-04-25,16,6,136,true,2,1
Tinakori Rd,E-scooter,2026-04-25,17,6,137,true,1,1
Tinakori Rd,E-scooter,2026-04-25,21,6,141,true,1,1
Tinakori Rd,E-scooter,2026-04-25,22,6,142,true,1,1
Tinakori Rd,E-scooter,2026-04-26,11,7,155,true,0,1
Tinakori Rd,E-scooter,2026-04-26,12,7,156,true,1,1
Tinakori Rd,E-scooter,2026-04-26,15,7,159,true,1,1
Tinakori Rd,E-scooter,2026-04-26,16,7,160,true,1,1
Tinakori Rd,E-scooter,2026-04-26,17,7,161,true,1,1
Tinakori Rd,E-scooter,2026-04-26,18,7,162,true,3,1
Tinakori Rd,E-scooter,2026-04-26,20,7,164,true,4,1
Tinakori Rd,E-scooter,2026-04-26,22,7,166,true,1,1
Tinakori Rd,E-scooter,2026-04-27,11,1,11,false,2,1
Tinakori Rd,E-scooter,2026-04-27,14,1,14,false,1,1
Tinakori Rd,E-scooter,2026-04-27,15,1,15,false,2,2
Tinakori Rd,E-scooter,2026-04-27,16,1,16,false,3,2
Tinakori Rd,E-scooter,2026-04-27,17,1,17,false,1,1
Tinakori Rd,E-scooter,2026-04-27,18,1,18,false,1,1
Tinakori Rd,E-scooter,2026-04-27,20,1,20,false,1,1
Tinakori Rd,E-scooter,2026-04-28,10,2,34,false,1,1
Tinakori Rd,E-scooter,2026-04-28,12,2,36,false,1,2
Tinakori Rd,E-scooter,2026-04-28,14,2,38,false,1,1
Tinakori Rd,E-scooter,2026-04-28,15,2,39,false,2,1
Tinakori Rd,E-scooter,2026-04-28,16,2,40,false,3,2
Tinakori Rd,E-scooter,2026-04-28,17,2,41,false,1,1
Tinakori Rd,E-scooter,2026-04-28,18,2,42,false,1,1
Tinakori Rd,E-scooter,2026-04-28,21,2,45,false,1,1
Tinakori Rd,E-scooter,2026-04-29,0,3,48,false,1,1
Tinakori Rd,E-scooter,2026-04-29,6,3,54,false,2,1
Tinakori Rd,E-scooter,2026-04-29,10,3,58,false,1,1
Tinakori Rd,E-scooter,2026-04-29,12,3,60,false,1,1
Tinakori Rd,E-scooter,2026-04-29,15,3,63,false,2,2
Tinakori Rd,E-scooter,2026-04-29,17,3,65,false,2,2
Tinakori Rd,E-scooter,2026-04-29,21,3,69,false,1,1
Tinakori Rd,E-scooter,2026-04-30,8,4,80,false,3,2
Tinakori Rd,E-scooter,2026-04-30,12,4,84,false,1,1
Tinakori Rd,E-scooter,2026-04-30,13,4,85,false,1,1
Tinakori Rd,E-scooter,2026-04-30,15,4,87,false,1,1
Tinakori Rd,E-scooter,2026-04-30,16,4,88,false,0,1
Tinakori Rd,E-scooter,2026-04-30,17,4,89,false,1,1
Tinakori Rd,E-scooter,2026-04-30,18,4,90,false,1,1
Tinakori Rd,E-scooter,2026-04-30,21,4,93,false,1,1
Tinakori Rd,LGV,2026-04-01,0,3,48,false,4,2
Tinakori Rd,LGV,2026-04-01,1,3,49,false,2,2
Tinakori Rd,LGV,2026-04-01,2,3,50,false,4,2
Tinakori Rd,LGV,2026-04-01,3,3,51,false,5,2
Tinakori Rd,LGV,2026-04-01,4,3,52,false,5,2
Tinakori Rd,LGV,2026-04-01,5,3,53,false,11,2
Tinakori Rd,LGV,2026-04-01,6,3,54,false,31,2
Tinakori Rd,LGV,2026-04-01,7,3,55,false,67,2
Tinakori Rd,LGV,2026-04-01,8,3,56,false,68,2
Tinakori Rd,LGV,2026-04-01,9,3,57,false,66,2
Tinakori Rd,LGV,2026-04-01,10,3,58,false,66,2
Tinakori Rd,LGV,2026-04-01,11,3,59,false,68,2
Tinakori Rd,LGV,2026-04-01,12,3,60,false,63,2
Tinakori Rd,LGV,2026-04-01,13,3,61,false,72,2
Tinakori Rd,LGV,2026-04-01,14,3,62,false,92,2
Tinakori Rd,LGV,2026-04-01,15,3,63,false,52,2
Tinakori Rd,LGV,2026-04-01,16,3,64,false,38,2
Tinakori Rd,LGV,2026-04-01,17,3,65,false,31,2
Tinakori Rd,LGV,2026-04-01,18,3,66,false,22,2
Tinakori Rd,LGV,2026-04-01,19,3,67,false,12,2
Tinakori Rd,LGV,2026-04-01,20,3,68,false,8,2
Tinakori Rd,LGV,2026-04-01,21,3,69,false,8,2
Tinakori Rd,LGV,2026-04-01,22,3,70,false,4,2
Tinakori Rd,LGV,2026-04-02,0,4,72,false,3,2
Tinakori Rd,LGV,2026-04-02,1,4,73,false,1,1
Tinakori Rd,LGV,2026-04-02,2,4,74,false,2,2
Tinakori Rd,LGV,2026-04-02,3,4,75,false,3,2
Tinakori Rd,LGV,2026-04-02,4,4,76,false,4,2
Tinakori Rd,LGV,2026-04-02,5,4,77,false,8,2
Tinakori Rd,LGV,2026-04-02,6,4,78,false,39,2
Tinakori Rd,LGV,2026-04-02,7,4,79,false,74,2
Tinakori Rd,LGV,2026-04-02,8,4,80,false,77,2
Tinakori Rd,LGV,2026-04-02,9,4,81,false,43,2
Tinakori Rd,LGV,2026-04-02,10,4,82,false,72,2
Tinakori Rd,LGV,2026-04-02,11,4,83,false,65,2
Tinakori Rd,LGV,2026-04-02,12,4,84,false,55,2
Tinakori Rd,LGV,2026-04-02,13,4,85,false,76,2
Tinakori Rd,LGV,2026-04-02,14,4,86,false,70,2
Tinakori Rd,LGV,2026-04-02,15,4,87,false,58,2
Tinakori Rd,LGV,2026-04-02,16,4,88,false,43,2
Tinakori Rd,LGV,2026-04-02,17,4,89,false,22,2
Tinakori Rd,LGV,2026-04-02,18,4,90,false,28,2
Tinakori Rd,LGV,2026-04-02,19,4,91,false,7,2
Tinakori Rd,LGV,2026-04-02,20,4,92,false,6,2
Tinakori Rd,LGV,2026-04-02,21,4,93,false,4,2
Tinakori Rd,LGV,2026-04-02,22,4,94,false,5,1
Tinakori Rd,LGV,2026-04-02,23,4,95,false,3,1
Tinakori Rd,LGV,2026-04-03,0,5,96,false,2,1
Tinakori Rd,LGV,2026-04-03,1,5,97,false,1,1
Tinakori Rd,LGV,2026-04-03,2,5,98,false,3,1
Tinakori Rd,LGV,2026-04-03,5,5,101,false,1,1
Tinakori Rd,LGV,2026-04-03,6,5,102,false,1,1
Tinakori Rd,LGV,2026-04-03,7,5,103,false,3,1
Tinakori Rd,LGV,2026-04-03,8,5,104,false,4,1
Tinakori Rd,LGV,2026-04-03,9,5,105,false,9,2
Tinakori Rd,LGV,2026-04-03,10,5,106,false,18,2
Tinakori Rd,LGV,2026-04-03,11,5,107,false,14,2
Tinakori Rd,LGV,2026-04-03,12,5,108,false,13,2
Tinakori Rd,LGV,2026-04-03,13,5,109,false,11,2
Tinakori Rd,LGV,2026-04-03,14,5,110,false,10,2
Tinakori Rd,LGV,2026-04-03,15,5,111,false,9,2
Tinakori Rd,LGV,2026-04-03,16,5,112,false,12,2
Tinakori Rd,LGV,2026-04-03,17,5,113,false,6,2
Tinakori Rd,LGV,2026-04-03,18,5,114,false,8,2
Tinakori Rd,LGV,2026-04-03,19,5,115,false,2,1
Tinakori Rd,LGV,2026-04-03,20,5,116,false,1,1
Tinakori Rd,LGV,2026-04-03,21,5,117,false,1,1
Tinakori Rd,LGV,2026-04-03,22,5,118,false,1,1
Tinakori Rd,LGV,2026-04-03,23,5,119,false,4,2
Tinakori Rd,LGV,2026-04-04,0,6,120,true,1,1
Tinakori Rd,LGV,2026-04-04,1,6,121,true,4,2
Tinakori Rd,LGV,2026-04-04,2,6,122,true,1,1
Tinakori Rd,LGV,2026-04-04,3,6,123,true,2,1
Tinakori Rd,LGV,2026-04-04,4,6,124,true,2,2
Tinakori Rd,LGV,2026-04-04,5,6,125,true,3,2
Tinakori Rd,LGV,2026-04-04,6,6,126,true,5,2
Tinakori Rd,LGV,2026-04-04,7,6,127,true,6,2
Tinakori Rd,LGV,2026-04-04,8,6,128,true,19,2
Tinakori Rd,LGV,2026-04-04,9,6,129,true,13,2
Tinakori Rd,LGV,2026-04-04,10,6,130,true,19,2
Tinakori Rd,LGV,2026-04-04,11,6,131,true,9,2
Tinakori Rd,LGV,2026-04-04,12,6,132,true,21,2
Tinakori Rd,LGV,2026-04-04,13,6,133,true,17,2
Tinakori Rd,LGV,2026-04-04,14,6,134,true,10,2
Tinakori Rd,LGV,2026-04-04,15,6,135,true,9,2
Tinakori Rd,LGV,2026-04-04,16,6,136,true,12,2
Tinakori Rd,LGV,2026-04-04,17,6,137,true,4,2
Tinakori Rd,LGV,2026-04-04,18,6,138,true,10,2
Tinakori Rd,LGV,2026-04-04,19,6,139,true,5,2
Tinakori Rd,LGV,2026-04-04,20,6,140,true,3,1
Tinakori Rd,LGV,2026-04-04,21,6,141,true,2,2
Tinakori Rd,LGV,2026-04-04,22,6,142,true,3,2
Tinakori Rd,LGV,2026-04-04,23,6,143,true,2,1
Tinakori Rd,LGV,2026-04-05,1,7,145,true,4,2
Tinakori Rd,LGV,2026-04-05,3,7,147,true,3,1
Tinakori Rd,LGV,2026-04-05,6,7,150,true,6,2
Tinakori Rd,LGV,2026-04-05,7,7,151,true,4,1
Tinakori Rd,LGV,2026-04-05,8,7,152,true,5,2
Tinakori Rd,LGV,2026-04-05,9,7,153,true,5,2
Tinakori Rd,LGV,2026-04-05,10,7,154,true,16,2
Tinakori Rd,LGV,2026-04-05,11,7,155,true,15,2
Tinakori Rd,LGV,2026-04-05,12,7,156,true,10,2
Tinakori Rd,LGV,2026-04-05,13,7,157,true,11,2
Tinakori Rd,LGV,2026-04-05,14,7,158,true,13,2
Tinakori Rd,LGV,2026-04-05,15,7,159,true,7,2
Tinakori Rd,LGV,2026-04-05,16,7,160,true,5,2
Tinakori Rd,LGV,2026-04-05,17,7,161,true,3,2
Tinakori Rd,LGV,2026-04-05,18,7,162,true,5,2
Tinakori Rd,LGV,2026-04-05,19,7,163,true,2,2
Tinakori Rd,LGV,2026-04-05,20,7,164,true,2,2
Tinakori Rd,LGV,2026-04-05,21,7,165,true,2,1
Tinakori Rd,LGV,2026-04-05,22,7,166,true,1,1
Tinakori Rd,LGV,2026-04-06,0,1,0,false,4,2
Tinakori Rd,LGV,2026-04-06,1,1,1,false,2,1
Tinakori Rd,LGV,2026-04-06,2,1,2,false,1,1
Tinakori Rd,LGV,2026-04-06,4,1,4,false,3,2
Tinakori Rd,LGV,2026-04-06,5,1,5,false,4,2
Tinakori Rd,LGV,2026-04-06,7,1,7,false,7,2
Tinakori Rd,LGV,2026-04-06,8,1,8,false,10,2
Tinakori Rd,LGV,2026-04-06,9,1,9,false,12,2
Tinakori Rd,LGV,2026-04-06,10,1,10,false,17,2
Tinakori Rd,LGV,2026-04-06,11,1,11,false,16,2
Tinakori Rd,LGV,2026-04-06,12,1,12,false,16,2
Tinakori Rd,LGV,2026-04-06,13,1,13,false,23,2
Tinakori Rd,LGV,2026-04-06,14,1,14,false,11,2
Tinakori Rd,LGV,2026-04-06,15,1,15,false,12,2
Tinakori Rd,LGV,2026-04-06,16,1,16,false,8,2
Tinakori Rd,LGV,2026-04-06,17,1,17,false,7,2
Tinakori Rd,LGV,2026-04-06,18,1,18,false,7,2
Tinakori Rd,LGV,2026-04-06,19,1,19,false,4,2
Tinakori Rd,LGV,2026-04-06,20,1,20,false,7,2
Tinakori Rd,LGV,2026-04-06,21,1,21,false,8,2
Tinakori Rd,LGV,2026-04-06,22,1,22,false,2,1
Tinakori Rd,LGV,2026-04-06,23,1,23,false,5,2
Tinakori Rd,LGV,2026-04-07,0,2,24,false,3,1
Tinakori Rd,LGV,2026-04-07,1,2,25,false,6,2
Tinakori Rd,LGV,2026-04-07,2,2,26,false,3,2
Tinakori Rd,LGV,2026-04-07,3,2,27,false,6,2
Tinakori Rd,LGV,2026-04-07,4,2,28,false,7,1
Tinakori Rd,LGV,2026-04-07,5,2,29,false,8,2
Tinakori Rd,LGV,2026-04-07,6,2,30,false,18,2
Tinakori Rd,LGV,2026-04-07,7,2,31,false,58,2
Tinakori Rd,LGV,2026-04-07,8,2,32,false,65,2
Tinakori Rd,LGV,2026-04-07,9,2,33,false,67,2
Tinakori Rd,LGV,2026-04-07,10,2,34,false,66,2
Tinakori Rd,LGV,2026-04-07,11,2,35,false,60,2
Tinakori Rd,LGV,2026-04-07,12,2,36,false,62,2
Tinakori Rd,LGV,2026-04-07,13,2,37,false,63,2
Tinakori Rd,LGV,2026-04-07,14,2,38,false,54,2
Tinakori Rd,LGV,2026-04-07,15,2,39,false,49,2
Tinakori Rd,LGV,2026-04-07,16,2,40,false,51,2
Tinakori Rd,LGV,2026-04-07,17,2,41,false,19,2
Tinakori Rd,LGV,2026-04-07,18,2,42,false,15,2
Tinakori Rd,LGV,2026-04-07,19,2,43,false,11,2
Tinakori Rd,LGV,2026-04-07,20,2,44,false,4,2
Tinakori Rd,LGV,2026-04-07,21,2,45,false,14,2
Tinakori Rd,LGV,2026-04-07,22,2,46,false,11,2
Tinakori Rd,LGV,2026-04-07,23,2,47,false,10,2
Tinakori Rd,LGV,2026-04-08,0,3,48,false,9,1
Tinakori Rd,LGV,2026-04-08,1,3,49,false,11,2
Tinakori Rd,LGV,2026-04-08,2,3,50,false,5,1
Tinakori Rd,LGV,2026-04-08,3,3,51,false,7,2
Tinakori Rd,LGV,2026-04-08,4,3,52,false,3,2
Tinakori Rd,LGV,2026-04-08,5,3,53,false,10,2
Tinakori Rd,LGV,2026-04-08,6,3,54,false,31,2
Tinakori Rd,LGV,2026-04-08,7,3,55,false,65,2
Tinakori Rd,LGV,2026-04-08,8,3,56,false,59,2
Tinakori Rd,LGV,2026-04-08,9,3,57,false,58,2
Tinakori Rd,LGV,2026-04-08,10,3,58,false,75,2
Tinakori Rd,LGV,2026-04-08,11,3,59,false,73,2
Tinakori Rd,LGV,2026-04-08,12,3,60,false,61,2
Tinakori Rd,LGV,2026-04-08,13,3,61,false,57,2
Tinakori Rd,LGV,2026-04-08,14,3,62,false,56,2
Tinakori Rd,LGV,2026-04-08,15,3,63,false,41,2
Tinakori Rd,LGV,2026-04-08,16,3,64,false,41,2
Tinakori Rd,LGV,2026-04-08,17,3,65,false,21,2
Tinakori Rd,LGV,2026-04-08,18,3,66,false,14,2
Tinakori Rd,LGV,2026-04-08,19,3,67,false,12,2
Tinakori Rd,LGV,2026-04-08,20,3,68,false,8,2
Tinakori Rd,LGV,2026-04-08,21,3,69,false,9,2
Tinakori Rd,LGV,2026-04-08,22,3,70,false,9,2
Tinakori Rd,LGV,2026-04-08,23,3,71,false,7,1
Tinakori Rd,LGV,2026-04-09,0,4,72,false,8,2
Tinakori Rd,LGV,2026-04-09,1,4,73,false,7,1
Tinakori Rd,LGV,2026-04-09,2,4,74,false,6,2
Tinakori Rd,LGV,2026-04-09,3,4,75,false,7,2
Tinakori Rd,LGV,2026-04-09,4,4,76,false,4,2
Tinakori Rd,LGV,2026-04-09,5,4,77,false,11,2
Tinakori Rd,LGV,2026-04-09,6,4,78,false,24,2
Tinakori Rd,LGV,2026-04-09,7,4,79,false,62,2
Tinakori Rd,LGV,2026-04-09,8,4,80,false,64,2
Tinakori Rd,LGV,2026-04-09,9,4,81,false,70,2
Tinakori Rd,LGV,2026-04-09,10,4,82,false,59,2
Tinakori Rd,LGV,2026-04-09,11,4,83,false,78,2
Tinakori Rd,LGV,2026-04-09,12,4,84,false,58,2
Tinakori Rd,LGV,2026-04-09,13,4,85,false,52,2
Tinakori Rd,LGV,2026-04-09,14,4,86,false,62,2
Tinakori Rd,LGV,2026-04-09,15,4,87,false,41,2
Tinakori Rd,LGV,2026-04-09,16,4,88,false,46,2
Tinakori Rd,LGV,2026-04-09,17,4,89,false,20,2
Tinakori Rd,LGV,2026-04-09,18,4,90,false,19,2
Tinakori Rd,LGV,2026-04-09,19,4,91,false,11,2
Tinakori Rd,LGV,2026-04-09,20,4,92,false,9,2
Tinakori Rd,LGV,2026-04-09,21,4,93,false,6,2
Tinakori Rd,LGV,2026-04-09,22,4,94,false,14,2
Tinakori Rd,LGV,2026-04-09,23,4,95,false,8,2
Tinakori Rd,LGV,2026-04-10,0,5,96,false,8,2
Tinakori Rd,LGV,2026-04-10,1,5,97,false,7,2
Tinakori Rd,LGV,2026-04-10,2,5,98,false,5,2
Tinakori Rd,LGV,2026-04-10,3,5,99,false,10,2
Tinakori Rd,LGV,2026-04-10,4,5,100,false,11,2
Tinakori Rd,LGV,2026-04-10,5,5,101,false,10,2
Tinakori Rd,LGV,2026-04-10,6,5,102,false,28,2
Tinakori Rd,LGV,2026-04-10,7,5,103,false,73,2
Tinakori Rd,LGV,2026-04-10,8,5,104,false,57,2
Tinakori Rd,LGV,2026-04-10,9,5,105,false,79,2
Tinakori Rd,LGV,2026-04-10,10,5,106,false,61,2
Tinakori Rd,LGV,2026-04-10,11,5,107,false,53,2
Tinakori Rd,LGV,2026-04-10,12,5,108,false,53,2
Tinakori Rd,LGV,2026-04-10,13,5,109,false,60,2
Tinakori Rd,LGV,2026-04-10,14,5,110,false,55,2
Tinakori Rd,LGV,2026-04-10,15,5,111,false,48,2
Tinakori Rd,LGV,2026-04-10,16,5,112,false,39,2
Tinakori Rd,LGV,2026-04-10,17,5,113,false,26,2
Tinakori Rd,LGV,2026-04-10,18,5,114,false,13,2
Tinakori Rd,LGV,2026-04-10,19,5,115,false,11,2
Tinakori Rd,LGV,2026-04-10,20,5,116,false,7,2
Tinakori Rd,LGV,2026-04-10,21,5,117,false,6,1
Tinakori Rd,LGV,2026-04-10,22,5,118,false,1,1
Tinakori Rd,LGV,2026-04-10,23,5,119,false,3,2
Tinakori Rd,LGV,2026-04-11,0,6,120,true,2,1
Tinakori Rd,LGV,2026-04-11,1,6,121,true,3,2
Tinakori Rd,LGV,2026-04-11,2,6,122,true,2,1
Tinakori Rd,LGV,2026-04-11,3,6,123,true,1,1
Tinakori Rd,LGV,2026-04-11,4,6,124,true,4,2
Tinakori Rd,LGV,2026-04-11,5,6,125,true,1,1
Tinakori Rd,LGV,2026-04-11,6,6,126,true,9,2
Tinakori Rd,LGV,2026-04-11,7,6,127,true,10,2
Tinakori Rd,LGV,2026-04-11,8,6,128,true,19,2
Tinakori Rd,LGV,2026-04-11,9,6,129,true,19,2
Tinakori Rd,LGV,2026-04-11,10,6,130,true,16,2
Tinakori Rd,LGV,2026-04-11,11,6,131,true,16,2
Tinakori Rd,LGV,2026-04-11,12,6,132,true,21,2
Tinakori Rd,LGV,2026-04-11,13,6,133,true,32,2
Tinakori Rd,LGV,2026-04-11,14,6,134,true,19,2
Tinakori Rd,LGV,2026-04-11,15,6,135,true,13,2
Tinakori Rd,LGV,2026-04-11,16,6,136,true,11,2
Tinakori Rd,LGV,2026-04-11,17,6,137,true,10,2
Tinakori Rd,LGV,2026-04-11,18,6,138,true,5,2
Tinakori Rd,LGV,2026-04-11,19,6,139,true,5,2
Tinakori Rd,LGV,2026-04-11,20,6,140,true,2,2
Tinakori Rd,LGV,2026-04-11,21,6,141,true,1,1
Tinakori Rd,LGV,2026-04-11,22,6,142,true,4,2
Tinakori Rd,LGV,2026-04-12,0,7,144,true,2,1
Tinakori Rd,LGV,2026-04-12,3,7,147,true,1,1
Tinakori Rd,LGV,2026-04-12,6,7,150,true,4,2
Tinakori Rd,LGV,2026-04-12,7,7,151,true,11,2
Tinakori Rd,LGV,2026-04-12,8,7,152,true,9,2
Tinakori Rd,LGV,2026-04-12,9,7,153,true,16,2
Tinakori Rd,LGV,2026-04-12,10,7,154,true,14,2
Tinakori Rd,LGV,2026-04-12,11,7,155,true,12,2
Tinakori Rd,LGV,2026-04-12,12,7,156,true,10,2
Tinakori Rd,LGV,2026-04-12,13,7,157,true,10,2
Tinakori Rd,LGV,2026-04-12,14,7,158,true,15,2
Tinakori Rd,LGV,2026-04-12,15,7,159,true,16,2
Tinakori Rd,LGV,2026-04-12,16,7,160,true,9,2
Tinakori Rd,LGV,2026-04-12,17,7,161,true,9,2
Tinakori Rd,LGV,2026-04-12,18,7,162,true,6,2
Tinakori Rd,LGV,2026-04-12,19,7,163,true,7,2
Tinakori Rd,LGV,2026-04-12,20,7,164,true,5,2
Tinakori Rd,LGV,2026-04-12,21,7,165,true,5,2
Tinakori Rd,LGV,2026-04-12,22,7,166,true,1,1
Tinakori Rd,LGV,2026-04-13,0,1,0,false,1,1
Tinakori Rd,LGV,2026-04-13,1,1,1,false,1,1
Tinakori Rd,LGV,2026-04-13,2,1,2,false,1,1
Tinakori Rd,LGV,2026-04-13,3,1,3,false,3,2
Tinakori Rd,LGV,2026-04-13,4,1,4,false,3,1
Tinakori Rd,LGV,2026-04-13,5,1,5,false,7,2
Tinakori Rd,LGV,2026-04-13,6,1,6,false,5,2
Tinakori Rd,LGV,2026-04-13,7,1,7,false,25,2
Tinakori Rd,LGV,2026-04-13,8,1,8,false,55,2
Tinakori Rd,LGV,2026-04-13,9,1,9,false,72,2
Tinakori Rd,LGV,2026-04-13,10,1,10,false,76,2
Tinakori Rd,LGV,2026-04-13,11,1,11,false,62,2
Tinakori Rd,LGV,2026-04-13,12,1,12,false,47,2
Tinakori Rd,LGV,2026-04-13,13,1,13,false,39,2
Tinakori Rd,LGV,2026-04-13,14,1,14,false,59,2
Tinakori Rd,LGV,2026-04-13,15,1,15,false,47,2
Tinakori Rd,LGV,2026-04-13,16,1,16,false,41,2
